ExpenseID,IL_originalcategory,IL_originalamt,IL_agency,ID,ExpenseID2,Year,EXP_TYPE,EXP_AMT,State
171996,"Travel, meals, conferences, training and continuing education",0,GREENUP POLICE DEPARTMENT,5003,171996,2019,travel and training,0,IL
171997,"Travel, meals, conferences, training and continuing education",0,Greenville Police Department,5004,171997,2019,travel and training,0,IL
171998,"Travel, meals, conferences, training and continuing education",0,Grundy County State's Attorney Office,5005,171998,2019,travel and training,0,IL
171999,"Travel, meals, conferences, training and continuing education",0,Gurnee Police Department,5006,171999,2019,travel and training,0,IL
172000,"Travel, meals, conferences, training and continuing education",0,Hanover Park Police Department,5007,172000,2019,travel and training,0,IL
172001,"Travel, meals, conferences, training and continuing education",0,Hardin County State's Attorney's Office,5008,172001,2019,travel and training,0,IL
172002,"Travel, meals, conferences, training and continuing education",0,HARVARD POLICE DEPARTMENT,5009,172002,2019,travel and training,0,IL
172003,"Travel, meals, conferences, training and continuing education",0,Harwood Heights Police Department,5010,172003,2019,travel and training,0,IL
172004,"Travel, meals, conferences, training and continuing education",0,Hawthorn Woods Police Department,5011,172004,2019,travel and training,0,IL
172005,"Travel, meals, conferences, training and continuing education",0,Henderson County Sheriff,5012,172005,2019,travel and training,0,IL
172006,"Travel, meals, conferences, training and continuing education",0,Henry County Sheriff's Office,5013,172006,2019,travel and training,0,IL
172007,"Travel, meals, conferences, training and continuing education",6196,Henry County State's Attorney's Office,5014,172007,2019,travel and training,6196,IL
172008,"Travel, meals, conferences, training and continuing education",0,Herrin Police Department,5015,172008,2019,travel and training,0,IL
172009,"Travel, meals, conferences, training and continuing education",750,Hickory Hills Police Department,5016,172009,2019,travel and training,750,IL
172010,"Travel, meals, conferences, training and continuing education",0,Highland Park Police Department,5017,172010,2019,travel and training,0,IL
172011,"Travel, meals, conferences, training and continuing education",0,Highwood Police Department,5018,172011,2019,travel and training,0,IL
172012,"Travel, meals, conferences, training and continuing education",0,Hometown Police Department,5019,172012,2019,travel and training,0,IL
172013,"Travel, meals, conferences, training and continuing education",0,Illinois Attorney General's Office,5020,172013,2019,travel and training,0,IL
172014,"Travel, meals, conferences, training and continuing education",0,Illinois Department of Natural Resources- Law Enforcement,5021,172014,2019,travel and training,0,IL
172015,"Travel, meals, conferences, training and continuing education",241.28,Illinois State Police - Asset Forfeiture Section,5022,172015,2019,travel and training,241,IL
172016,"Travel, meals, conferences, training and continuing education",139778.34,Illinois State Police -- Investigations,5023,172016,2019,travel and training,139778,IL
172017,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District 10 Pesotum",5024,172017,2019,travel and training,0,IL
172018,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District 11",5025,172018,2019,travel and training,0,IL
172019,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District 12",5026,172019,2019,travel and training,0,IL
172020,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District 15",5027,172020,2019,travel and training,0,IL
172021,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District 16",5028,172021,2019,travel and training,0,IL
172022,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District 17",5029,172022,2019,travel and training,0,IL
172023,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District 18",5030,172023,2019,travel and training,0,IL
172024,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District 19",5031,172024,2019,travel and training,0,IL
172025,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District 2",5032,172025,2019,travel and training,0,IL
172026,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District 20",5033,172026,2019,travel and training,0,IL
172027,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District 21",5034,172027,2019,travel and training,0,IL
172028,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District 22",5035,172028,2019,travel and training,0,IL
172029,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District 5",5036,172029,2019,travel and training,0,IL
172030,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District 6",5037,172030,2019,travel and training,0,IL
172031,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District 7",5038,172031,2019,travel and training,0,IL
172032,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District 8",5039,172032,2019,travel and training,0,IL
172033,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District 9",5040,172033,2019,travel and training,0,IL
172034,"Travel, meals, conferences, training and continuing education",0,"Illinois State Police, District Chicago",5041,172034,2019,travel and training,0,IL
172035,"Travel, meals, conferences, training and continuing education",0,Illinois State University Police Department,5042,172035,2019,travel and training,0,IL
172036,"Travel, meals, conferences, training and continuing education",0,Iroquois County Sheriffs Department,5043,172036,2019,travel and training,0,IL
172037,"Travel, meals, conferences, training and continuing education",0,Itasca Police Department,5044,172037,2019,travel and training,0,IL
172038,"Travel, meals, conferences, training and continuing education",0,Jackson County Sheriffs Office,5045,172038,2019,travel and training,0,IL
172039,"Travel, meals, conferences, training and continuing education",0,Jackson County State's Attorney's Office,5046,172039,2019,travel and training,0,IL
172040,"Travel, meals, conferences, training and continuing education",3639.89,Jacksonville Police Department,5047,172040,2019,travel and training,3640,IL
172041,"Travel, meals, conferences, training and continuing education",0,Jasper County State's Attorney's Office,5048,172041,2019,travel and training,0,IL
172042,"Travel, meals, conferences, training and continuing education",7804.59,Jefferson County Sheriffs Office,5049,172042,2019,travel and training,7805,IL
172043,"Travel, meals, conferences, training and continuing education",0,Jo Daviess County Sheriffs Office,5050,172043,2019,travel and training,0,IL
172044,"Travel, meals, conferences, training and continuing education",1875,Joliet Metropolitan Area Narcotics Squad,5051,172044,2019,travel and training,1875,IL
172045,"Travel, meals, conferences, training and continuing education",23428.43,Joliet Police Department,5052,172045,2019,travel and training,23428,IL
172046,"Travel, meals, conferences, training and continuing education",111946.8,Kane County Sheriff,5053,172046,2019,travel and training,111947,IL
172047,"Travel, meals, conferences, training and continuing education",3770,Kankakee Area Metropolitan Enforcement Group,5054,172047,2019,travel and training,3770,IL
172048,"Travel, meals, conferences, training and continuing education",0,Kankakee City Police,5055,172048,2019,travel and training,0,IL
172049,"Travel, meals, conferences, training and continuing education",0,Kankakee County Sheriff's Department,5056,172049,2019,travel and training,0,IL
172050,"Travel, meals, conferences, training and continuing education",0,Kankakee County State's Attorney's Office,5057,172050,2019,travel and training,0,IL
172051,"Travel, meals, conferences, training and continuing education",2409.28,Kendall County State's Attorney's Office,5058,172051,2019,travel and training,2409,IL
172052,"Travel, meals, conferences, training and continuing education",0,KNOX COUNTY STATE'S ATTORNEY OFFICE,5059,172052,2019,travel and training,0,IL
172053,"Travel, meals, conferences, training and continuing education",0,Lake County Forest Preserve Ranger Police,5060,172053,2019,travel and training,0,IL
172054,"Travel, meals, conferences, training and continuing education",19354.36,Lake County MEG,5061,172054,2019,travel and training,19354,IL
172055,"Travel, meals, conferences, training and continuing education",0,LAKE County Sheriff's Office WAUKEGAN,5062,172055,2019,travel and training,0,IL
172056,"Travel, meals, conferences, training and continuing education",0,Lake County States Attorney,5063,172056,2019,travel and training,0,IL
172057,"Travel, meals, conferences, training and continuing education",0,Lake Forest Police Department,5064,172057,2019,travel and training,0,IL
172058,"Travel, meals, conferences, training and continuing education",0,Lake in the Hills Police Department,5065,172058,2019,travel and training,0,IL
172059,"Travel, meals, conferences, training and continuing education",0,LAKE VILLA POLICE DEPARTMENT,5066,172059,2019,travel and training,0,IL
172060,"Travel, meals, conferences, training and continuing education",0,Lake Zurich Police Department,5067,172060,2019,travel and training,0,IL
172061,"Travel, meals, conferences, training and continuing education",0,Lakemoor Police Department,5068,172061,2019,travel and training,0,IL
172062,"Travel, meals, conferences, training and continuing education",0,Lansing Police Department,5069,172062,2019,travel and training,0,IL
172063,"Travel, meals, conferences, training and continuing education",0,LaSalle Police Department,5070,172063,2019,travel and training,0,IL
172064,"Travel, meals, conferences, training and continuing education",0,Lawrence County Sheriff's Office,5071,172064,2019,travel and training,0,IL
172065,"Travel, meals, conferences, training and continuing education",0,Lee County State's Attorney's Office,5072,172065,2019,travel and training,0,IL
172066,"Travel, meals, conferences, training and continuing education",0,Lemont Police Department,5073,172066,2019,travel and training,0,IL
172067,"Travel, meals, conferences, training and continuing education",0,Libertyville Police Department,5074,172067,2019,travel and training,0,IL
172068,"Travel, meals, conferences, training and continuing education",0,Lincoln Police Department,5075,172068,2019,travel and training,0,IL
172069,"Travel, meals, conferences, training and continuing education",0,Lincolnshire Police Department,5076,172069,2019,travel and training,0,IL
172070,"Travel, meals, conferences, training and continuing education",0,Lincolnwood,5077,172070,2019,travel and training,0,IL
172071,"Travel, meals, conferences, training and continuing education",0,Litchfield Police Department,5078,172071,2019,travel and training,0,IL
172072,"Travel, meals, conferences, training and continuing education",295,Livingston County State's Attorney's Office,5079,172072,2019,travel and training,295,IL
172073,"Travel, meals, conferences, training and continuing education",0,Lockport Police Department,5080,172073,2019,travel and training,0,IL
172074,"Travel, meals, conferences, training and continuing education",0,Logan County State's Attorney's Office,5081,172074,2019,travel and training,0,IL
172075,"Travel, meals, conferences, training and continuing education",0,Lombard Police Department,5082,172075,2019,travel and training,0,IL
172076,"Travel, meals, conferences, training and continuing education",0,Loves Park Police Department,5083,172076,2019,travel and training,0,IL
172077,"Travel, meals, conferences, training and continuing education",211.29,lroquois County State's Attorney's Office,5084,172077,2019,travel and training,211,IL
172078,"Travel, meals, conferences, training and continuing education",0,Macon County Sheriffs Office,5085,172078,2019,travel and training,0,IL
172079,"Travel, meals, conferences, training and continuing education",7831.5,Macon County State's Attorney's Office,5086,172079,2019,travel and training,7832,IL
172080,"Travel, meals, conferences, training and continuing education",0,Macoupin County Sheriff's Department,5087,172080,2019,travel and training,0,IL
172081,"Travel, meals, conferences, training and continuing education",55,Macoupin County State's Attorney's Office,5088,172081,2019,travel and training,55,IL
172082,"Travel, meals, conferences, training and continuing education",0,Madison County Sheriffs Office,5089,172082,2019,travel and training,0,IL
172083,"Travel, meals, conferences, training and continuing education",13030.02,Madison County State's Attorney's Office,5090,172083,2019,travel and training,13030,IL
172084,"Travel, meals, conferences, training and continuing education",0,Madison Police Department,5091,172084,2019,travel and training,0,IL
172085,"Travel, meals, conferences, training and continuing education",0,Manteno Police Department,5092,172085,2019,travel and training,0,IL
172086,"Travel, meals, conferences, training and continuing education",0,Marion County State's Attorney's Office,5093,172086,2019,travel and training,0,IL
172087,"Travel, meals, conferences, training and continuing education",0,Marion Police Department,5094,172087,2019,travel and training,0,IL
172088,"Travel, meals, conferences, training and continuing education",0,Marshall Police Department,5095,172088,2019,travel and training,0,IL
172089,"Travel, meals, conferences, training and continuing education",0,Maryville Police Department,5096,172089,2019,travel and training,0,IL
172090,"Travel, meals, conferences, training and continuing education",0,Massac County Sheriffs Office,5097,172090,2019,travel and training,0,IL
172091,"Travel, meals, conferences, training and continuing education",1908.28,Matteson Police Department,5098,172091,2019,travel and training,1908,IL
172092,"Travel, meals, conferences, training and continuing education",0,Mattoon Police Department,5099,172092,2019,travel and training,0,IL
172093,"Travel, meals, conferences, training and continuing education",617.2,Maywood Police,5100,172093,2019,travel and training,617,IL
172094,"Travel, meals, conferences, training and continuing education",0,McDonough County State's Attorney's Office,5101,172094,2019,travel and training,0,IL
172095,"Travel, meals, conferences, training and continuing education",16332,McHenry County Sheriffs Office,5102,172095,2019,travel and training,16332,IL
172096,"Travel, meals, conferences, training and continuing education",0,McHenry County State's Attorney,5103,172096,2019,travel and training,0,IL
172097,"Travel, meals, conferences, training and continuing education",0,McHenry Police Department,5104,172097,2019,travel and training,0,IL
172098,"Travel, meals, conferences, training and continuing education",5213.67,McLean County State's Attorney's Office,5105,172098,2019,travel and training,5214,IL
172099,"Travel, meals, conferences, training and continuing education",0,McLean Police Department,5106,172099,2019,travel and training,0,IL
172100,"Travel, meals, conferences, training and continuing education",0,McLeansboro Police Department,5107,172100,2019,travel and training,0,IL
172101,"Travel, meals, conferences, training and continuing education",0,Melrose Park Police Department,5108,172101,2019,travel and training,0,IL
172102,"Travel, meals, conferences, training and continuing education",0,Menard County State's Attorney's Office,5109,172102,2019,travel and training,0,IL
172103,"Travel, meals, conferences, training and continuing education",0,Mendota Police Department,5110,172103,2019,travel and training,0,IL
172104,"Travel, meals, conferences, training and continuing education",0,Mercer County State's Attorney's Office,5111,172104,2019,travel and training,0,IL
172105,"Travel, meals, conferences, training and continuing education",9556.44,Metropolitan Enforcement Group of Southwestern Illinois,5112,172105,2019,travel and training,9556,IL
172106,"Travel, meals, conferences, training and continuing education",0,Midlothian,5113,172106,2019,travel and training,0,IL
172107,"Travel, meals, conferences, training and continuing education",0,Milan Police Department,5114,172107,2019,travel and training,0,IL
172108,"Travel, meals, conferences, training and continuing education",0,MINIER POLICE DEPARTMENT,5115,172108,2019,travel and training,0,IL
172109,"Travel, meals, conferences, training and continuing education",0,Minooka Police Department,5116,172109,2019,travel and training,0,IL
172110,"Travel, meals, conferences, training and continuing education",0,Mokena Police Department,5117,172110,2019,travel and training,0,IL
172111,"Travel, meals, conferences, training and continuing education",2652.19,Moline Police Department,5118,172111,2019,travel and training,2652,IL
172112,"Travel, meals, conferences, training and continuing education",0,Monee Police Department,5119,172112,2019,travel and training,0,IL
172113,"Travel, meals, conferences, training and continuing education",0,Montgomery Police Department,5120,172113,2019,travel and training,0,IL
172114,"Travel, meals, conferences, training and continuing education",0,Morgan County Sheriffs Office,5121,172114,2019,travel and training,0,IL
172115,"Travel, meals, conferences, training and continuing education",0,Morgan County State's Attorney's Office,5122,172115,2019,travel and training,0,IL
172116,"Travel, meals, conferences, training and continuing education",0,Morris Police Department,5123,172116,2019,travel and training,0,IL
172117,"Travel, meals, conferences, training and continuing education",0,Morton Grove Police Department,5124,172117,2019,travel and training,0,IL
172118,"Travel, meals, conferences, training and continuing education",0,Moultrie County States Attorney Office,5125,172118,2019,travel and training,0,IL
172119,"Travel, meals, conferences, training and continuing education",0,Mount Prospect Police Department,5126,172119,2019,travel and training,0,IL
172120,"Travel, meals, conferences, training and continuing education",0,Mt. Vernon Police Department,5127,172120,2019,travel and training,0,IL
172121,"Travel, meals, conferences, training and continuing education",0,Mt. Zion Police Department,5128,172121,2019,travel and training,0,IL
172122,"Travel, meals, conferences, training and continuing education",0,MULTI-COUNTY NARCOTICS ENFORCEMENT GROUP (PMEG),5129,172122,2019,travel and training,0,IL
172123,"Travel, meals, conferences, training and continuing education",0,Mundelein Police Department,5130,172123,2019,travel and training,0,IL
172124,"Travel, meals, conferences, training and continuing education",0,Murphysboro Police Department,5131,172124,2019,travel and training,0,IL
172125,"Travel, meals, conferences, training and continuing education",0,Murrayville-Woodson Police Department,5132,172125,2019,travel and training,0,IL
172126,"Travel, meals, conferences, training and continuing education",0,Murrieta Police Department,5133,172126,2019,travel and training,0,IL
172127,"Travel, meals, conferences, training and continuing education",0,New Lehox Police Department,5134,172127,2019,travel and training,0,IL
172128,"Travel, meals, conferences, training and continuing education",0,Newton Police Department,5135,172128,2019,travel and training,0,IL
172129,"Travel, meals, conferences, training and continuing education",0,Niles,5136,172129,2019,travel and training,0,IL
172130,"Travel, meals, conferences, training and continuing education",0,Normal Police Department,5137,172130,2019,travel and training,0,IL
172131,"Travel, meals, conferences, training and continuing education",0,North Chicago Police Department,5138,172131,2019,travel and training,0,IL
172132,"Travel, meals, conferences, training and continuing education",0,Northbrook,5139,172132,2019,travel and training,0,IL
172133,"Travel, meals, conferences, training and continuing education",0,Northlake Police Department,5140,172133,2019,travel and training,0,IL
172134,"Travel, meals, conferences, training and continuing education",0,Oak Lawn Police Department,5141,172134,2019,travel and training,0,IL
172135,"Travel, meals, conferences, training and continuing education",0,Oak Park Police Department,5142,172135,2019,travel and training,0,IL
172136,"Travel, meals, conferences, training and continuing education",0,Oakland Police Department,5143,172136,2019,travel and training,0,IL
172137,"Travel, meals, conferences, training and continuing education",0,O'Fallon Police Department,5144,172137,2019,travel and training,0,IL
172138,"Travel, meals, conferences, training and continuing education",0,Ogle County Sheriffs Office,5145,172138,2019,travel and training,0,IL
172139,"Travel, meals, conferences, training and continuing education",0,Oglesby Police Department,5146,172139,2019,travel and training,0,IL
172140,"Travel, meals, conferences, training and continuing education",147.5,OKAWVILLE POLICE DEPARTMENT,5147,172140,2019,travel and training,148,IL
172141,"Travel, meals, conferences, training and continuing education",0,Olympia Fields Police Department,5148,172141,2019,travel and training,0,IL
172142,"Travel, meals, conferences, training and continuing education",0,Orland Park Police Department,5149,172142,2019,travel and training,0,IL
172143,"Travel, meals, conferences, training and continuing education",0,Oswego Police Department,5150,172143,2019,travel and training,0,IL
172144,"Travel, meals, conferences, training and continuing education",1950,Ottawa Police Department,5151,172144,2019,travel and training,1950,IL
172145,"Travel, meals, conferences, training and continuing education",0,Palestine Police Department,5152,172145,2019,travel and training,0,IL
172146,"Travel, meals, conferences, training and continuing education",0,Palos Hills Police,5153,172146,2019,travel and training,0,IL
172147,"Travel, meals, conferences, training and continuing education",0,Pana Police Department,5154,172147,2019,travel and training,0,IL
172148,"Travel, meals, conferences, training and continuing education",0,Park City Police Department,5155,172148,2019,travel and training,0,IL
172149,"Travel, meals, conferences, training and continuing education",0,Park Forest Police Department,5156,172149,2019,travel and training,0,IL
172150,"Travel, meals, conferences, training and continuing education",0,Park Ridge Police Department,5157,172150,2019,travel and training,0,IL
172151,"Travel, meals, conferences, training and continuing education",0,Parkland College Police Department,5158,172151,2019,travel and training,0,IL
172152,"Travel, meals, conferences, training and continuing education",0,Paxton Police Department,5159,172152,2019,travel and training,0,IL
172153,"Travel, meals, conferences, training and continuing education",0,Pekin Police Department,5160,172153,2019,travel and training,0,IL
172154,"Travel, meals, conferences, training and continuing education",0,Peoria County Sheriff's Office,5161,172154,2019,travel and training,0,IL
172155,"Travel, meals, conferences, training and continuing education",0,Peoria County State's Attorney,5162,172155,2019,travel and training,0,IL
172156,"Travel, meals, conferences, training and continuing education",3000,Peoria Police Department,5163,172156,2019,travel and training,3000,IL
172157,"Travel, meals, conferences, training and continuing education",0,Perry County State's Attorney's Office,5164,172157,2019,travel and training,0,IL
172158,"Travel, meals, conferences, training and continuing education",0,Peru Police Department ,5165,172158,2019,travel and training,0,IL
172159,"Travel, meals, conferences, training and continuing education",0,Pike County State's Attorney's Office,5166,172159,2019,travel and training,0,IL
172160,"Travel, meals, conferences, training and continuing education",0,Plainfield Police Department,5167,172160,2019,travel and training,0,IL
172161,"Travel, meals, conferences, training and continuing education",0,Pleasant Hill Police Department,5168,172161,2019,travel and training,0,IL
172162,"Travel, meals, conferences, training and continuing education",3705,Pontiac Police Department,5169,172162,2019,travel and training,3705,IL
172163,"Travel, meals, conferences, training and continuing education",0,Pontoon Beach Police Department,5170,172163,2019,travel and training,0,IL
172164,"Travel, meals, conferences, training and continuing education",150,Posen Police Department,5171,172164,2019,travel and training,150,IL
172165,"Travel, meals, conferences, training and continuing education",0,Prairie State College Police Department,5172,172165,2019,travel and training,0,IL
172166,"Travel, meals, conferences, training and continuing education",0,Princeton Police Department,5173,172166,2019,travel and training,0,IL
172167,"Travel, meals, conferences, training and continuing education",0,Prophetstown Police Department,5174,172167,2019,travel and training,0,IL
172168,"Travel, meals, conferences, training and continuing education",0,Prospect Heights Police Department,5175,172168,2019,travel and training,0,IL
172169,"Travel, meals, conferences, training and continuing education",0,Putnam County Sheriff's Office,5176,172169,2019,travel and training,0,IL
172170,"Travel, meals, conferences, training and continuing education",0,Quad City Metropolitan Enforcement Group,5177,172170,2019,travel and training,0,IL
172171,"Travel, meals, conferences, training and continuing education",3289,Quincy Police Department .,5178,172171,2019,travel and training,3289,IL
172172,"Travel, meals, conferences, training and continuing education",0,Richton Park Police Deparment,5179,172172,2019,travel and training,0,IL
172173,"Travel, meals, conferences, training and continuing education",0,River Forest Police Department,5180,172173,2019,travel and training,0,IL
172174,"Travel, meals, conferences, training and continuing education",0,Riverdale Police Department,5181,172174,2019,travel and training,0,IL
172175,"Travel, meals, conferences, training and continuing education",0,RIVERSIDE POLICE DEPARTMENT,5182,172175,2019,travel and training,0,IL
172176,"Travel, meals, conferences, training and continuing education",0,RIVERTON POLICE DEPARTMENT,5183,172176,2019,travel and training,0,IL
172177,"Travel, meals, conferences, training and continuing education",0,Riverwoods Police Department,5184,172177,2019,travel and training,0,IL
172178,"Travel, meals, conferences, training and continuing education",0,Robinson Police Department,5185,172178,2019,travel and training,0,IL
172179,"Travel, meals, conferences, training and continuing education",0,Rock Falls Police Department,5186,172179,2019,travel and training,0,IL
172180,"Travel, meals, conferences, training and continuing education",0,Rock Island County Sheriff,5187,172180,2019,travel and training,0,IL
172181,"Travel, meals, conferences, training and continuing education",3476.06,Rock Island County State's Attorney's Office,5188,172181,2019,travel and training,3476,IL
172182,"Travel, meals, conferences, training and continuing education",3600,Rock Island Police Department,5189,172182,2019,travel and training,3600,IL
172183,"Travel, meals, conferences, training and continuing education",0,Rockdale Police Department,5190,172183,2019,travel and training,0,IL
172184,"Travel, meals, conferences, training and continuing education",0,Rockford Park District Police,5191,172184,2019,travel and training,0,IL
172185,"Travel, meals, conferences, training and continuing education",0,Rockford Police Department,5192,172185,2019,travel and training,0,IL
172186,"Travel, meals, conferences, training and continuing education",0,ROCKTON POLICE Department,5193,172186,2019,travel and training,0,IL
172187,"Travel, meals, conferences, training and continuing education",0,Romeoville Police Department,5194,172187,2019,travel and training,0,IL
172188,"Travel, meals, conferences, training and continuing education",0,Roscoe Police Department,5195,172188,2019,travel and training,0,IL
172189,"Travel, meals, conferences, training and continuing education",1185.3,ROUND LAKE BEACH POLICE DEPARTMENT,5196,172189,2019,travel and training,1185,IL
172190,"Travel, meals, conferences, training and continuing education",0,Round Lake Police,5197,172190,2019,travel and training,0,IL
172191,"Travel, meals, conferences, training and continuing education",0,San Jose Police Department,5198,172191,2019,travel and training,0,IL
172192,"Travel, meals, conferences, training and continuing education",0,Sandwich Police Department,5199,172192,2019,travel and training,0,IL
172193,"Travel, meals, conferences, training and continuing education",0,Sangamon County Sheriffs Office,5200,172193,2019,travel and training,0,IL
172194,"Travel, meals, conferences, training and continuing education",0,Sangamon County State's Attorney's Office,5201,172194,2019,travel and training,0,IL
172195,"Travel, meals, conferences, training and continuing education",0,Sauk Village Police Department,5202,172195,2019,travel and training,0,IL
172196,"Travel, meals, conferences, training and continuing education",0,Scott County State's Attorney's Office,5203,172196,2019,travel and training,0,IL
172197,"Travel, meals, conferences, training and continuing education",0,Secretary of State Police,5204,172197,2019,travel and training,0,IL
172198,"Travel, meals, conferences, training and continuing education",0,Shorewood Police Department,5205,172198,2019,travel and training,0,IL
172199,"Travel, meals, conferences, training and continuing education",0,Silvis Police Department,5206,172199,2019,travel and training,0,IL
172200,"Travel, meals, conferences, training and continuing education",0,Skokie Police,5207,172200,2019,travel and training,0,IL
172201,"Travel, meals, conferences, training and continuing education",0,South Barrington Police Department,5208,172201,2019,travel and training,0,IL
172202,"Travel, meals, conferences, training and continuing education",0,South Beloit Police Department,5209,172202,2019,travel and training,0,IL
172203,"Travel, meals, conferences, training and continuing education",14260,South Elgin Police Department,5210,172203,2019,travel and training,14260,IL
172204,"Travel, meals, conferences, training and continuing education",0,South Holland Police Department,5211,172204,2019,travel and training,0,IL
172205,"Travel, meals, conferences, training and continuing education",0,Southern Illinois Enforcement Group,5212,172205,2019,travel and training,0,IL
172206,"Travel, meals, conferences, training and continuing education",0,Spring Grove Police Department,5213,172206,2019,travel and training,0,IL
172207,"Travel, meals, conferences, training and continuing education",650,Springfield Police Department,5214,172207,2019,travel and training,650,IL
172208,"Travel, meals, conferences, training and continuing education",0,St. Charles Police Department,5215,172208,2019,travel and training,0,IL
172209,"Travel, meals, conferences, training and continuing education",4303.93,St. Clair County So DTU,5216,172209,2019,travel and training,4304,IL
172210,"Travel, meals, conferences, training and continuing education",0,St. Clair County State's Attorney's Office,5217,172210,2019,travel and training,0,IL
172211,"Travel, meals, conferences, training and continuing education",0,St. Elmo Police Department,5218,172211,2019,travel and training,0,IL
172212,"Travel, meals, conferences, training and continuing education",16309.58,State's Attorneys Appellate Prosecutor,5219,172212,2019,travel and training,16310,IL
172213,"Travel, meals, conferences, training and continuing education",0,Steger Police Department,5220,172213,2019,travel and training,0,IL
172214,"Travel, meals, conferences, training and continuing education",3087.5,STEPHENSON COUNTY STATE'S ATTORNEY'S OFFICE,5221,172214,2019,travel and training,3088,IL
172215,"Travel, meals, conferences, training and continuing education",0,Sterling Police Department,5222,172215,2019,travel and training,0,IL
172216,"Travel, meals, conferences, training and continuing education",0,Stickney Police Department,5223,172216,2019,travel and training,0,IL
172217,"Travel, meals, conferences, training and continuing education",0,Stone Park,5224,172217,2019,travel and training,0,IL
172218,"Travel, meals, conferences, training and continuing education",0,Streamwood Police Department,5225,172218,2019,travel and training,0,IL
172219,"Travel, meals, conferences, training and continuing education",0,Sugar Grove Police Department,5226,172219,2019,travel and training,0,IL
172220,"Travel, meals, conferences, training and continuing education",139.26,Summit Police Department,5227,172220,2019,travel and training,139,IL
172221,"Travel, meals, conferences, training and continuing education",0,Swansea Police Department,5228,172221,2019,travel and training,0,IL
172222,"Travel, meals, conferences, training and continuing education",0,Tazewell County Sheriffs Office,5229,172222,2019,travel and training,0,IL
172223,"Travel, meals, conferences, training and continuing education",0,Thayer Police Department,5230,172223,2019,travel and training,0,IL
172224,"Travel, meals, conferences, training and continuing education",0,Tri County Auto Theft Task Force (TCAT),5231,172224,2019,travel and training,0,IL
172225,"Travel, meals, conferences, training and continuing education",4897.17,Tri-County Drug Enforcement Team,5232,172225,2019,travel and training,4897,IL
172226,"Travel, meals, conferences, training and continuing education",0,Troy Police Department,5233,172226,2019,travel and training,0,IL
172227,"Travel, meals, conferences, training and continuing education",0,U. S. Postal Inspection Service,5234,172227,2019,travel and training,0,IL
172228,"Travel, meals, conferences, training and continuing education",0,Urbana Police Department,5235,172228,2019,travel and training,0,IL
172229,"Travel, meals, conferences, training and continuing education",0,Vermilion County MEG,5236,172229,2019,travel and training,0,IL
172230,"Travel, meals, conferences, training and continuing education",0,Vermilion County Sheriff's Department,5237,172230,2019,travel and training,0,IL
172231,"Travel, meals, conferences, training and continuing education",2014.7,Vermillion County State's Attorney's Office,5238,172231,2019,travel and training,2015,IL
172232,"Travel, meals, conferences, training and continuing education",0,Vernon Hills Police Department,5239,172232,2019,travel and training,0,IL
172233,"Travel, meals, conferences, training and continuing education",96.44,Village of Hoffman Estates,5240,172233,2019,travel and training,96,IL
172234,"Travel, meals, conferences, training and continuing education",0,Village of St Jacob Police Department,5241,172234,2019,travel and training,0,IL
172235,"Travel, meals, conferences, training and continuing education",0,Warren County Sheriff's Office,5242,172235,2019,travel and training,0,IL
172236,"Travel, meals, conferences, training and continuing education",0,Warrenville Police Department,5243,172236,2019,travel and training,0,IL
172237,"Travel, meals, conferences, training and continuing education",0,Washington County State's Attorney's Office,5244,172237,2019,travel and training,0,IL
172238,"Travel, meals, conferences, training and continuing education",0,Watseka Police Department,5245,172238,2019,travel and training,0,IL
172239,"Travel, meals, conferences, training and continuing education",10493.75,Waukegan Police Department,5246,172239,2019,travel and training,10494,IL
172240,"Travel, meals, conferences, training and continuing education",0,West Chicago Police Department,5247,172240,2019,travel and training,0,IL
172241,"Travel, meals, conferences, training and continuing education",0,West Suburban Enhanced Drug and Gang Enforcement Task Force,5248,172241,2019,travel and training,0,IL
172242,"Travel, meals, conferences, training and continuing education",0,Western Springs Police Department,5249,172242,2019,travel and training,0,IL
172243,"Travel, meals, conferences, training and continuing education",0,Westmont Police Department,5250,172243,2019,travel and training,0,IL
172244,"Travel, meals, conferences, training and continuing education",0,Wheaton Police Department,5251,172244,2019,travel and training,0,IL
172245,"Travel, meals, conferences, training and continuing education",0,Whiteside County State's Attorney's Office,5252,172245,2019,travel and training,0,IL
